101125	1
101128	1
101137	1
10114	1
101147	1
101151	1
101157	4
101165	1
101174	1
101175	7
101180	2
101184	1
101187	1
101192	1
101203	3
101221	1
101228	8
10123	1
101234	1
101245	2
101250	1
10125	1
101251	7
101254	2
101256	1
101259	2
101260	1
101261	3
101264	1
101270	1
10127	5
101276	1
101279	2
101282	1
101287	1
101292	1
101300	6
10131	1
101318	6
101323	1
101337	12
101341	1
101346	2
10135	10
101354	1
101372	1
101375	1
101380	8
10138	1
101384	1
101385	1
101386	1
101393	2
101394	2
101404	1
101405	8
101407	9
10141	1
101424	4
101426	1
101427	1
101433	1
101449	1
101452	1
101454	1
101455	1
101460	2
101465	1
101468	2
10147	1
10148	2
101490	1
101495	5
10150	1
101501	1
101502	1
1015	2
101518	2
101526	2
101537	1
101539	1
10155	2
101552	2
101560	1
10156	1
101580	42
101581	6
101586	1
101606	1
10163	1
10170	1
10171	5
1018	1
10181	1
10187	1
10189	1
10201	1
102	1
10210	3
1021	2
10216	9
10225	1
10227	1
10232	2
10240	2
10253	1
10255	1
102611	1
102614	8
102619	1
102629	1
102637	6
102644	1
102646	2
102647	2
102650	1
10265	1
102657	1
102668	3
102678	1
102679	1
102681	1
102687	1
102688	1
102698	1
102699	1
10270	1
102701	1
102708	2
102713	2
102715	1
10272	1
102722	1
102727	2
102730	1
10275	2
102751	1
102753	1
102758	1
102762	5
102768	11
10277	1
102774	2
102777	1
102778	1
102780	1
102784	1
102789	1
102799	1
102801	2
102804	6
102809	1
1028	1
102814	1
102816	4
102819	1
102822	1
102829	1
102830	1
102834	1
102835	1
102837	1
102840	1
102849	1
10285	1
102851	1
102852	50
102856	1
102874	1
102882	1
102885	1
102886	1
102888	1
102889	1
102893	1
102895	1
1029	49
10291	1
102911	1
102913	12
102914	1
102916	1
102919	1
102920	2
102923	1
102924	1
102926	1
102929	1
10293	1
102940	1
102942	25
102948	3
102953	1
102954	1
102958	6
102961	1
102962	1
102964	2
102966	1
102972	1
10299	1
102996	1
102998	2
10300	1
103001	1
103003	1
10301	1
103016	1
103020	1
103025	2
103030	1
10303	2
103057	1
103063	6
103075	1
103080	1
103084	1
103094	1
103095	1
103096	1
103097	1
103106	1
103108	1
103120	1
103128	1
103134	1
10314	6
103144	3
103151	1
103156	4
103161	1
103164	1
103167	1
103173	1
103180	2
10318	1
103187	1
103189	5
10319	1
103203	1
103210	1
103219	1
10322	1
103223	1
103228	2
103232	1
103233	1
103236	1
103243	1
103244	1
103247	1
103249	1
103267	9
103269	3
10327	14
103281	1
103289	1
103297	1
103306	2
103308	1
103309	6
103314	2
103315	1
103323	1
103336	1
103341	1
103347	1
10335	1
103351	2
103358	2
10337	1
103371	1
103372	2
103388	1
103390	2
103394	1
103403	3
103407	1
103415	1
103416	1
103419	1
103429	1
10343	1
103436	1
103437	1
10344	1
103444	1
10345	21
103451	1
103452	1
103455	1
10346	1
103466	2
103467	1
103468	1
103474	1
103477	1
103480	1
103487	1
103488	6
103497	1
103503	1
103504	1
103506	1
103518	2
10352	4
103524	1
103527	1
10353	1
103532	1
103538	3
103540	1
103545	2
103550	1
103551	1
103552	1
103563	1
103569	1
103571	1
103585	2
103587	1
103595	1
103597	1
103603	1
103610	3
10361	1
103612	1
103613	3
103624	1
103639	2
103640	1
103650	1
10365	2
103652	1
103656	1
103662	1
103666	1
103667	1
103668	1
103674	1
103675	1
103678	1
103679	1
103693	1
103697	11
103700	1
103702	1
103707	1
103708	1
1037	2
103717	1
10372	9
103723	1
103731	1
103734	1
103737	2
103763	3
103774	2
103776	1
103791	1
103801	2
103805	1
103807	1
103808	1
10381	1
103816	1
10382	1
10383	11
10384	3
103841	2
103847	1
103849	5
103855	1
103856	1
103857	31
103860	1
103866	4
103875	1
103896	1
103907	1
103909	1
103910	1
10391	1
103920	2
103926	1
103927	1
103930	2
10393	2
103937	1
10395	1
103952	2
10396	1
103963	1
103965	2
103966	1
10397	1
103984	8
103987	1
103994	2
103997	1
104002	1
104005	1
104008	1
104013	1
104016	2
104021	1
104028	1
10404	1
104048	1
104051	1
104056	1
104065	1
104068	1
104073	1
104079	2
10409	1
104095	1
104	2
104101	1
104104	5
104110	1
104117	1
104118	1
10413	1
104136	1
104137	1
104142	1
104143	13
104147	1
104148	4
10415	1
104153	8
104158	1
10416	4
104161	48
104164	1
104168	3
104174	2
104181	2
104190	1
104197	1
104205	1
104207	1
104209	1
104213	3
104214	2
104215	2
104227	1
104238	1
104243	1
104247	1
104254	1
10427	3
104271	1
104274	1
104277	1
104280	1
104284	1
104286	1
10429	1
104297	1
10430	1
104301	3
104303	2
104304	1
104308	1
104310	2
10431	1
104313	2
104321	1
104323	1
104329	1
104335	3
104348	1
104354	1
104365	1
104367	1
10437	1
104371	9
104378	2
104385	1
104392	13
104394	1
104400	1
104403	4
104407	1
104408	2
104409	2
104417	1
104418	1
104421	1
104428	1
104429	3
104432	1
104436	1
104441	1
104443	1
10445	1
104451	1
104454	1
10446	8
104461	1
104470	1
104473	3
104483	1
104498	16
104499	1
10451	2
104515	1
104523	2
104532	1
104535	1
104537	1
104538	3
104549	1
10456	1
104566	1
104578	1
104592	1
104598	1
10460	1
104617	1
10462	5
104622	1
104624	1
104626	19
104628	2
10463	3
104635	1
10464	1
104644	1
104650	1
10465	3
104654	1
104657	1
104664	1
104667	1
104670	2
104674	1
104675	6
104677	2
104690	1
10469	1
10470	1
1047	1
104723	2
104725	1
104732	2
104733	1
104737	1
104741	1
104742	1
104763	2
104767	3
104768	4
104774	3
104786	1
10479	2
104791	1
104797	1
104798	1
104802	1
104803	1
104806	3
1048	7
104814	4
104815	1
104823	1
104824	1
104826	1
104827	1
104830	1
104832	4
104840	1
104841	1
104845	1
104847	1
104850	1
104852	1
104853	1
104855	2
104856	1
104860	4
104861	1
104863	1
104871	5
104872	10
104877	1
104879	1
104883	1
104884	1
104889	1
104891	1
10490	1
104906	1
104907	1
104914	2
104920	1
104926	1
104930	2
104936	1
104941	1
104943	1
104949	1
104950	1
104951	1
104956	2
104959	5
104963	1
104972	1
104974	1
104980	1
104991	1
104999	1
10500	1
105002	1
105004	1
105016	2
105029	1
105031	6
105032	1
105042	1
105049	2
105051	2
105054	1
105058	1
10506	4
105068	1
105070	1
105071	2
105073	1
105074	7
105096	4
10510	1
105108	1
10512	9
105121	1
10513	2
105134	2
105139	1
105140	2
105145	2
105149	1
10515	1
105152	1
105156	3
10516	1
105167	1
10517	15
105173	8
105178	1
105184	5
105193	1
105207	1
10521	1
105213	2
105216	1
10522	13
105222	3
105229	2
10523	3
105234	1
105235	1
105240	1
10524	2
105241	1
105252	1
105259	1
105264	2
105279	1
105281	1
105289	2
105298	1
105299	31
105307	1
10531	1
10532	2
105326	1
105327	1
105330	1
105333	3
105342	1
105355	1
10536	1
105378	1
105380	1
105387	1
105406	1
105420	1
105423	3
105431	1
105432	4
105437	1
105445	1
10545	1
105458	2
105464	1
105469	8
105472	1
105475	1
105480	1
10548	10
10549	2
105491	1
105495	1
105501	1
105502	10
105505	1
105506	1
105508	2
105509	1
105510	6
105514	1
105520	1
105522	1
105527	1
105536	1
105538	1
105549	1
105553	1
105559	1
10556	1
105564	1
105584	1
105590	1
10559	1
105592	4
105599	3
105600	1
10560	2
105604	1
105607	2
105610	1
10561	1
105614	2
105622	1
105628	1
105639	1
105640	1
105652	1
105657	2
105660	1
105664	1
105666	1
105670	1
105674	1
105679	2
10568	2
105698	5
105699	1
105709	1
1057	1
105718	2
105734	2
105736	1
105740	7
10574	1
105746	1
105747	1
105749	1
105751	1
105756	1
105770	1
105772	1
105778	2
105781	3
105792	1
105798	1
105803	1
105812	1
105813	1
105815	1
105824	4
105837	2
10584	5
105847	2
105865	2
105869	1
10587	4
105879	1
10588	1
105882	1
105885	1
105893	1
105896	1
105897	1
105906	1
105909	1
105912	1
10592	3
105921	2
105924	1
105933	1
105939	1
105948	1
105950	1
105956	1
105957	1
10596	1
105962	1
105963	1
105965	1
105968	4
105976	1
105977	1
105979	1
105982	1
105984	1
105985	1
105987	1
105993	1
105997	1
106000	1
106005	1
106015	3
106052	1
106056	1
106060	1
106064	2
106076	1
106080	1
10608	1
10609	1
106094	1
106095	1
106098	1
106	4
106100	1
106101	1
106102	1
106106	2
1061	1
106111	1
106117	1
106119	2
106120	1
106128	2
106133	5
106136	1
106147	1
106150	2
106156	1
106170	1
106172	2
106176	1
106183	21
106184	1
106198	1
10620	40
106207	1
106209	4
106218	1
106223	1
106224	12
106229	1
106235	1
106238	1
106241	1
106243	1
106246	1
106247	1
106256	1
106262	1
106265	1
106266	1
10627	1
106273	1
106276	5
106282	16
106292	1
106293	1
106301	1
106302	1
106303	1
106304	2
106307	1
106310	2
106321	9
106323	1
106327	1
106339	1
106344	1
106349	1
106352	1
106353	1
106358	10
106359	1
106367	4
106369	1
106370	1
106376	6
106378	1
106381	1
106383	2
106384	1
106388	5
106399	2
106405	1
106412	1
106414	2
106421	1
106425	2
106426	1
106428	1
106431	1
106433	1
106435	1
106440	1
106450	1
106461	6
106465	1
106470	1
106474	6
106477	3
106486	1
106492	1
106498	1
106499	2
106501	2
106521	1
106540	1
10654	1
106545	2
106563	2
106565	1
106567	2
106576	1
106582	3
106589	1
106590	1
10659	1
106594	1
106595	1
106601	1
106604	3
106609	1
106619	1
10663	5
106633	1
106647	3
106663	1
106667	1
106668	1
10667	1
106679	1
106680	2
10669	1
106693	1
106702	6
106704	1
106706	6
10671	1
106719	1
106722	1
106725	1
106727	2
106729	1
106732	44
106736	1
106744	1
106745	3
106748	1
106753	1
106754	1
106763	5
106778	1
106788	1
106789	1
106799	1
106808	4
106811	1
106813	1
106816	1
106829	1
106830	1
10683	5
106831	2
106835	2
106836	1
106849	1
106851	2
106855	1
106856	1
106862	1
106869	1
106872	5
106873	1
106877	1
106884	4
106885	1
106887	1
106890	1
106898	1
106901	1
106905	5
106907	1
106910	1
106911	1
106912	2
106914	1
106922	1
106936	1
106939	1
10694	4
106941	1
106942	1
106944	1
106945	1
106947	1
106960	2
106965	1
106967	4
106969	2
106974	1
106981	1
106983	1
106991	1
106994	2
107002	4
107003	3
107004	11
107008	2
10701	2
107014	1
107017	1
107027	1
107031	4
107033	1
107034	1
107036	2
107041	1
107045	1
107046	2
107053	1
107069	1
107073	2
107087	1
107089	2
107090	1
10709	1
107097	1
107098	1
107099	1
107105	1
107111	1
107115	1
107122	1
107123	1
107136	9
107147	1
107151	1
107155	1
107158	1
107161	1
107163	1
107170	4
10717	3
107175	1
107182	1
107184	1
107185	1
107186	1
107188	1
107201	2
107202	4
107203	1
107204	1
107206	1
107208	2
107211	1
107215	2
107217	1
107221	1
107226	1
107229	1
107231	2
107236	1
107242	1
107250	1
107251	1
107254	1
107256	1
107268	1
107270	1
10727	3
107287	6
107290	1
107292	3
107295	1
107297	1
107301	1
107302	1
107303	2
107308	1
107311	1
107314	1
107315	1
107318	1
107323	1
107324	1
107337	1
107339	3
107341	1
107348	2
107360	2
107361	2
107363	1
107365	1
107377	1
107383	1
107389	1
107393	1
107394	1
107397	1
107399	1
107400	1
107401	2
107407	1
107409	1
107412	9
107416	1
107419	1
107431	1
107432	2
107435	1
107445	2
107450	3
107456	2
107464	1
107466	2
107470	1
107473	1
107476	1
107480	1
107483	1
107488	1
107495	1
107499	2
107501	1
107503	1
107506	1
107507	18
10751	2
107512	2
107514	1
107529	1
107531	1
107540	1
107543	1
107552	1
107558	1
107560	1
107565	1
107578	1
107580	1
107581	1
107586	1
107589	1
107596	1
107606	1
10761	1
107612	1
107613	3
107619	2
107633	3
10764	1
107644	1
107653	1
107658	2
107660	4
107661	3
107664	1
107671	3
107685	1
107687	6
107691	42
107693	1
107696	1
107700	1
107702	2
107703	1
107707	2
1077	24
107723	1
107725	3
107726	1
107730	5
107737	2
10774	1
107754	1
107760	7
107761	1
107764	1
107769	1
10777	13
107782	2
107783	1
107793	1
107798	1
107805	1
107810	1
107812	1
107813	1
107815	1
107816	1
107818	1
107825	3
107836	2
107837	1
107860	1
10786	1
107868	1
107871	1
107886	1
107888	1
107893	4
107895	1
107899	2
10790	1
107906	1
107911	1
107920	1
107925	2
107926	1
107928	1
10793	1
107935	1
107944	4
107947	1
107948	2
107958	1
107964	4
107965	1
107974	1
107975	1
107980	10
10799	4
107995	1
107996	2
108003	1
108006	1
108007	6
108008	1
108012	1
108014	1
108015	1
108016	1
108018	1
108020	3
108028	1
108030	1
108031	1
108032	1
108045	1
108047	1
108048	1
108050	1
108053	3
108054	2
108058	2
108060	3
108062	1
108063	1
108068	1
108070	1
108085	3
108088	1
108094	2
108095	1
108	76
10810	6
108109	1
108110	1
10811	1
108124	1
108125	1
108126	1
108127	2
108130	1
10813	1
108131	1
10814	36
108146	1
108147	3
10815	2
108159	1
10816	2
108164	1
108176	1
108184	1
108185	4
108190	1
108197	1
108201	1
108203	1
108209	1
108211	7
108216	1
108220	1
108233	4
108234	2
10824	1
108246	2
108251	1
108254	1
108265	1
108266	1
108269	1
108275	1
108294	1
108297	1
108304	1
108307	1
108320	1
10832	1
108322	1
108323	1
108325	1
108326	1
108330	1
108339	1
108340	6
10834	2
108346	2
108352	2
108357	1
108359	1
10836	1
108361	2
108362	16
108372	1
108373	1
108378	1
108380	1
10839	1
108391	4
108399	1
108400	1
108406	1
108408	1
108410	2
108416	2
108420	3
108425	1
10844	1
108445	1
10845	1
108455	1
108459	1
10846	1
108461	2
108467	6
108472	1
108473	2
108477	11
108478	1
108487	1
108497	1
108498	2
108504	1
1085	11
108523	1
108524	1
108528	1
108536	3
108542	1
108551	1
108555	2
108560	2
108567	3
108568	2
108573	1
108584	1
108590	2
108602	1
108606	2
10861	1
108616	1
108619	1
108622	1
108624	5
108625	1
108628	4
108632	1
108633	1
108634	1
108637	1
108649	1
10865	2
108657	1
108663	2
108666	1
108680	1
108684	2
108686	2
108690	2
108692	1
108698	1
10870	1
108703	1
108712	1
108717	4
108719	1
108720	1
108729	1
108730	2
108736	1
108738	4
108739	4
108742	1
108745	1
108746	2
108748	1
108755	1
108759	1
108766	1
108768	1
108771	1
108776	4
108779	1
108780	1
108786	1
108790	1
10879	4
108801	1
108806	1
108808	1
10881	2
108811	1
10882	5
108823	1
108826	1
108837	1
10884	1
108854	1
108857	2
108868	1
108880	1
108884	1
108889	2
108890	1
108906	1
10891	1
108911	2
108912	1
108919	1
108929	1
108937	1
10894	3
108941	1
108945	1
108946	1
108948	1
108952	1
108962	1
108966	1
108971	1
108978	1
108985	1
108986	1
10899	1
108995	1
108997	3
109001	1
109002	1
109005	2
109007	1
10902	32
10904	11
109050	1
109051	1
109062	1
10907	3
109073	1
109076	1
109081	1
109082	1
109084	1
109089	1
109106	2
109107	1
109109	1
109113	7
109119	1
109132	1
109134	14
109136	1
109140	1
10914	1
10915	4
109158	2
109165	1
109167	3
109168	5
109180	1
109181	1
109190	4
109194	2
109212	1
109215	1
109217	1
109221	1
109224	1
109226	1
109233	1
109236	1
109238	1
109242	1
109250	1
109253	1
109259	2
109261	5
109268	1
109278	1
109284	1
109288	1
109295	8
109297	2
109299	1
109304	1
1093	8
109310	1
109338	1
10934	1
109348	1
109355	3
109357	2
10936	14
109367	1
109369	1
109371	1
109372	2
109373	1
109375	1
109377	1
10938	5
109385	1
109390	1
109394	2
109400	1
10940	1
109407	2
109408	1
109414	1
109422	3
109423	1
109424	1
109425	1
109427	1
109429	2
10943	1
109436	1
109438	1
109439	1
109441	5
109443	1
109444	1
109445	1
109446	1
109449	1
109454	2
109456	1
109463	1
109464	1
109468	1
10947	1
109475	2
109485	1
10949	2
109492	1
109495	1
109496	3
109498	1
109511	4
109521	1
109523	1
109527	1
109529	1
109532	1
109533	2
109539	1
109541	1
109545	1
109570	1
109572	3
109581	1
109585	1
109587	3
109588	1
109590	1
109592	2
109593	1
109598	1
109599	1
109608	3
1096	1
109611	1
109630	1
109631	1
109632	1
109633	7
109638	1
10964	1
109650	2
109664	1
109667	1
109668	2
10967	2
109675	1
109679	1
109690	1
109691	1
109694	1
109697	1
1097	11
109715	2
109717	1
10972	2
109728	1
109738	1
109744	1
10975	4
109757	1
109760	1
109764	1
109767	1
109768	1
109771	1
109774	1
109788	1
10979	1
109792	2
109799	1
109806	1
109809	1
10981	1
109812	1
109814	1
109815	1
109820	7
109823	1
10983	1
109832	1
109833	1
109836	14
109837	1
109842	1
109844	1
109852	1
109856	1
109858	1
109859	1
109860	2
109862	1
109867	1
109869	1
109872	2
109881	2
109884	5
109889	1
10989	1
10990	1
109907	1
109914	1
109915	1
109919	1
10992	1
109926	1
109928	1
109934	2
109937	1
109938	1
10994	1
109941	1
109943	2
109947	1
109959	1
109960	1
109963	1
10998	2
109982	1
109983	1
109986	1
109987	4
109990	1
109992	3
110004	1
110009	1
110010	1
110011	1
110013	1
110014	1
110017	1
110019	1
110020	1
110024	1
110027	1
110029	3
110031	1
110039	1
110042	1
110043	1
110045	1
110058	1
110067	2
11007	13
110071	2
110072	1
110073	2
110074	1
110076	2
110077	1
110078	1
110090	2
110099	3
110113	1
110118	2
110125	1
110131	1
110132	1
110135	1
110144	1
110147	2
110153	1
110184	1
110188	1
110191	8
110194	4
110195	1
110196	2
110199	1
110202	1
110203	1
110204	1
110208	1
11021	4
110214	3
110216	1
110217	1
110218	1
110226	1
110227	4
110229	1
110237	2
110246	1
110248	2
110268	1
110269	3
11027	1
11028	2
110287	1
11029	1
110294	1
110296	1
110309	3
1103	1
110310	1
110317	1
110319	1
110321	1
11033	1
110331	1
110334	1
110340	1
11034	2
110342	2
110346	1
110347	1
110348	1
110351	2
110353	1
110357	1
110361	1
110377	1
110378	1
110385	2
110393	1
110394	1
110396	1
110397	1
110398	1
110400	1
110402	1
110411	2
110412	1
110413	2
110419	3
110425	1
110435	3
110437	2
11044	8
110441	1
110445	6
110448	1
110456	1
110457	1
110459	1
110481	1
110483	2
110492	1
110498	1
110500	1
110503	11
1105	6
110522	1
110525	3
110532	1
110539	1
11054	2
110541	1
110546	1
110548	1
110557	1
110564	4
110573	2
110581	1
110582	1
110585	1
110588	1
110595	1
110608	1
110609	1
11061	17
110611	1
110615	1
110616	1
110618	1
110619	1
110620	1
11062	1
110623	1
110625	1
110627	1
110628	1
11063	1
110636	2
110638	1
11064	1
110645	1
110649	8
110650	3
110653	1
110654	1
110657	1
11066	1
110687	1
110693	1
110697	2
110701	1
110703	1
110706	1
1107	1
110710	1
110711	1
110715	1
11072	2
110724	1
110727	1
110729	1
110732	1
110733	1
110735	1
110736	1
11074	3
110751	2
110755	3
110756	1
110757	2
110760	4
110762	2
110766	3
110767	2
110769	1
11077	1
110773	1
110777	1
110779	3
110782	1
110787	1
110792	1
110796	1
110800	1
11080	11
110803	1
110808	1
110811	1
110817	1
110818	1
110819	1
11082	1
110821	1
110826	1
110834	1
110839	1
110840	1
110845	1
110850	2
110851	1
110856	3
110861	1
110876	2
110888	2
110889	2
110890	2
110892	1
110893	1
110897	1
110898	2
110904	1
110907	1
110916	1
110918	1
110921	1
110928	1
110932	12
110934	1
110936	1
11094	2
110945	3
110946	1
110953	1
110957	1
110959	1
110960	1
110962	1
110964	1
110965	1
110967	1
11097	132
110976	1
110977	1
110980	1
11098	7
110984	1
110989	1
110991	1
110995	1
110996	3
11	3
111002	1
111004	1
111005	1
111006	1
111008	1
111010	2
111012	1
111013	5
111015	1
111016	1
111017	1
111029	1
111030	3
111031	1
111034	1
111048	1
111061	2
111070	2
111071	1
111094	1
111098	1
111100	1
11110	1
111107	1
111109	5
1111	1
111114	1
111121	1
111123	1
111124	1
111125	1
111126	2
111128	1
111129	1
11113	2
111131	1
111132	1
11114	1
111142	1
111143	1
111144	1
111145	1
111151	1
111152	2
111158	1
11116	1
111169	2
111171	1
111180	1
111186	2
111189	1
111191	2
111200	1
111207	2
11121	6
111212	2
111215	1
111218	2
11122	1
111222	1
111232	1
111233	1
111237	1
111239	2
111240	1
111241	1
111247	1
111259	1
111269	3
111270	1
111272	2
111273	1
111282	1
111288	1
111289	1
111301	1
111303	1
111305	1
111308	1
111323	1
111324	1
111325	2
111331	1
111333	1
111334	1
111339	1
111344	1
111345	1
111351	1
111354	1
111355	2
11136	4
111365	1
111367	1
111372	3
111375	1
111377	1
111378	1
111379	1
111389	1
111390	1
111391	1
111392	2
111404	1
111405	2
111406	3
111407	1
111408	1
11141	10
111411	2
111414	1
111416	4
111417	1
11142	3
111423	8
111425	1
111427	1
111430	1
111436	1
111444	1
111445	1
111458	1
11146	1
111463	4
111469	1
111475	1
111477	1
111481	1
111490	1
111494	1
111496	1
111497	1
111500	1
111502	1
111505	1
111510	1
111511	1
111512	1
111515	1
111522	1
111526	1
111532	2
111556	1
111557	1
111560	1
111562	3
111564	2
111568	1
111591	1
111593	1
111600	1
111602	2
111605	1
111608	1
111610	1
111612	1
111615	1
111616	4
111618	1
111623	1
111625	1
111631	1
111640	1
111642	2
111653	2
111658	1
111662	2
111665	1
111669	1
111678	1
111685	1
111690	1
111693	1
111696	1
111700	1
111701	1
111704	1
1117	2
111715	1
111717	1
111722	1
111725	8
111734	2
111751	2
111755	1
111756	3
111763	1
111766	2
111775	1
111785	2
111794	1
111800	3
111808	1
111814	1
111817	1
111822	1
111827	2
111835	1
111838	1
111853	1
111857	2
111859	1
111862	1
111864	1
111865	2
111882	2
111887	2
111889	1
111890	1
111893	1
111903	1
111906	1
111918	2
111919	1
111923	1
111928	1
111929	1
111932	1
111935	1
111961	7
111978	1
111983	1
111985	1
111988	1
111996	1
112002	1
112005	1
112011	4
112020	1
112026	7
112027	1
112030	2
112037	1
112045	1
112053	5
112059	1
112068	1
112071	1
112074	1
112078	1
112079	1
112085	1
112086	2
112093	1
112096	5
112106	1
112108	1
112111	1
112113	1
112114	1
112115	3
112120	1
112124	1
112126	1
112135	1
112136	1
112137	1
112139	13
112142	1
112143	1
112144	1
112148	1
112149	2
112150	1
112153	1
112154	2
112161	1
112167	1
112182	1
112183	1
112189	1
112190	1
112195	4
112197	1
112200	1
112203	1
112204	1
112207	1
112209	1
112212	3
112217	1
112224	2
112226	1
112229	1
112232	1
112237	1
112240	1
112246	2
112254	1
112260	4
112264	1
112266	1
112271	1
112275	3
112277	1
112283	1
112289	1
112294	1
112305	1
112315	1
112316	1
112321	2
112326	1
112327	2
112335	1
112338	1
112340	1
112345	1
112346	1
112347	1
112360	1
112361	1
112362	1
112363	1
112364	1
112365	2
112369	1
112371	2
112374	1
112375	1
112379	1
112381	2
112386	2
112390	1
112398	1
112407	1
112408	1
112421	1
112423	4
112428	2
112429	1
112448	1
112451	1
112452	3
112461	1
112463	1
112477	1
112479	2
112483	1
112486	1
112500	2
112501	1
1125	1
112512	1
112517	1
112518	1
112520	1
112524	1
112525	1
112526	1
112527	2
112531	2
112535	1
112536	1
112541	1
112546	1
112547	1
112548	1
112558	1
112560	1
112564	11
112568	1
112581	5
112583	6
112584	1
112586	1
112592	1
112597	1
112599	1
112600	1
112602	1
112614	1
112632	1
112639	1
112647	1
112650	2
112651	1
112657	1
112658	1
112662	1
112663	1
112669	1
112672	3
112678	1
112681	1
112683	2
112685	1
112689	1
112700	1
112706	1
1127	7
112710	1
112711	1
112714	1
112715	1
112722	1
112724	1
112740	1
112741	1
112745	2
112748	1
112749	4
112754	10
112757	1
112759	1
112768	1
112769	1
112775	1
112779	1
112784	1
112788	1
112789	1
112790	2
112791	1
112797	1
112809	1
112815	2
112816	1
112817	1
112818	1
112820	1
112822	1
112832	1
112833	1
112838	1
112840	1
112850	1
112851	1
112854	2
112855	2
112864	1
112867	1
112871	1
112872	2
112873	1
112883	1
112885	1
112897	1
112914	1
112918	1
112922	1
112928	1
112938	2
112942	1
112953	1
112957	1
112959	1
112961	1
112974	1
112975	2
112980	1
112982	1
112985	1
112993	1
112998	1
112999	1
113003	1
113009	1
113014	1
113016	1
113023	1
113026	1
113029	1
113034	1
113036	1
113040	1
113041	1
113043	1
113046	1
113049	1
113051	1
113058	1
113060	1
113067	3
113069	1
113076	2
113079	2
113086	2
113087	6
113091	1
113095	1
113098	1
113	3
113102	1
1131	6
113114	1
113118	1
113121	1
113122	1
113125	1
113149	1
113167	1
113175	1
113176	1
113184	1
113187	1
113191	1
113198	1
113199	1
113203	1
113206	1
113210	1
113212	1
113220	1
113226	2
113227	1
113238	1
113240	1
113241	1
113249	1
113267	1
113279	1
113282	1
113283	1
113284	1
113285	2
113286	1
113288	1
113299	1
113301	2
1133	4
113310	2
113311	1
113317	1
113319	1
113320	1
113322	1
113328	2
113338	1
113354	1
113356	1
113361	1
113364	1
113365	2
113367	2
113369	1
113371	1
113372	3
113375	1
113376	1
113377	1
113382	1
113387	2
113388	4
113389	4
113390	1
113391	1
113402	2
113408	1
113410	1
113412	1
113417	1
113423	6
113424	3
113427	1
113428	1
113435	1
113438	1
113444	1
113445	1
113448	1
113449	2
113458	1
113460	4
113461	3
113466	1
113474	1
113477	1
113484	1
113488	1
113491	1
113497	1
113499	1
113505	1
113507	1
113512	1
113516	1
113517	3
113518	1
113520	1
113526	1
113533	1
113540	4
113543	2
113549	1
113552	2
113558	1
113559	1
113561	1
113562	1
113575	5
113579	1
113580	1
113584	1
113585	1
113588	3
113592	1
113597	2
113602	4
113606	1
113611	1
113619	1
113628	3
113630	3
113635	1
113637	1
113642	1
113643	5
113646	1
113648	1
113653	2
113659	1
113677	1
113688	3
113693	1
113708	1
113710	1
113711	1
113715	1
113719	1
113726	1
113734	1
113735	3
113737	1
113743	1
113746	1
113752	2
113757	1
113760	1
113765	4
113770	2
113771	1
113773	1
113774	1
113787	1
